FECHA,TOTAL_KWH_ENERGIA
2024-09-29 00:00:00,93.2532958984375
2024-09-29 01:00:00,96.0460205078125
2024-09-29 02:00:00,97.99308776855469
2024-09-29 03:00:00,98.35888671875
2024-09-29 04:00:00,97.35153198242188
2024-09-29 05:00:00,97.58251953125
2024-09-29 06:00:00,101.26110076904297
2024-09-29 07:00:00,99.3814697265625
2024-09-29 08:00:00,99.84487915039062
2024-09-29 09:00:00,65.6385269165039
2024-09-29 10:00:00,46.0386962890625
2024-09-29 11:00:00,51.58003234863281
2024-09-29 12:00:00,53.06962203979492
2024-09-29 13:00:00,52.075462341308594
2024-09-29 14:00:00,37.95367431640625
2024-09-29 15:00:00,5.0
2024-09-29 16:00:00,5.0
2024-09-29 17:00:00,5.0
2024-09-29 18:00:00,5.0
2024-09-29 19:00:00,36.26432418823242
2024-09-29 20:00:00,55.02100372314453
2024-09-29 21:00:00,95.14755249023438
2024-09-29 22:00:00,99.04173278808594
2024-09-29 23:00:00,99.69865417480469
2024-09-30 00:00:00,99.16642761230469
2024-09-30 01:00:00,98.07573699951172
2024-09-30 02:00:00,98.69844055175781
2024-09-30 03:00:00,99.76190185546875
2024-09-30 04:00:00,101.00735473632812
2024-09-30 05:00:00,99.99888610839844
2024-09-30 06:00:00,101.2976303100586
2024-09-30 07:00:00,157.5021514892578
2024-09-30 08:00:00,682.4830322265625
2024-09-30 09:00:00,616.580078125
2024-09-30 10:00:00,438.43310546875
2024-09-30 11:00:00,397.05316162109375
2024-09-30 12:00:00,445.59454345703125
2024-09-30 13:00:00,395.83306884765625
2024-09-30 14:00:00,469.78857421875
2024-09-30 15:00:00,438.78253173828125
2024-09-30 16:00:00,367.4423828125
2024-09-30 17:00:00,388.544189453125
2024-09-30 18:00:00,438.1198425292969
2024-09-30 19:00:00,532.989990234375
2024-09-30 20:00:00,484.21368408203125
2024-09-30 21:00:00,243.03988647460938
2024-09-30 22:00:00,111.58119201660156
2024-09-30 23:00:00,110.5792465209961
