,solar_gen_kwh,day_of_week,hour,working_day,h_from_max,days_from_solstice,wind_u_10m,wind_v_10m,relative_humidity_2m,specific_humidity_2m,air_temp_2m_K,sunshine_duration_s,apparent_temp_2m_K,longwave_radiation_wm2,shortwave_radiation_wm2,wind_gusts_surface_ms,mean_sea_level_pressure_pa,pressure_80m_pa,precipitable_water_kgm2,specific_humidity_80m,surface_pressure_pa,total_cloud_cover_pct,air_temp_80m_K,max_air_temp_2m_K,min_air_temp_2m_K,ozone_total_DU,accumulated_precip_mm,surface_temp_K,wind_u_80m,wind_v_80m
2023-08-19 22:00:00+02:00,0.0399999999790452,5,22,0,8,59,3.06984619140625,0.7621337890625001,20.05,0.0059780915371704,304.1418701171875,3742.55,302.23126220703125,379.5468994140625,29.880000000000003,3.93292236328125,101431.05,93783.3875,27.59491974182129,0.0058684995703125,94621.421875,4.5,305.5814453125,307.7699340820313,304.1211791992188,290.0582641601562,0.0,301.791015625,5.11755859375,1.18082275390625
2023-08-19 23:00:00+02:00,0.0,5,23,0,9,59,2.69979248046875,0.4529345703125,21.1,0.0059237672192382,303.14006347656255,3742.75,301.4470947265625,377.6159423828125,19.92,3.7087600715458393,101506.4875,93828.975,27.6505778503418,0.005846995717163,94669.29375,4.875,304.68930664062503,307.761376953125,303.14617919921875,290.2388916015625,0.0,300.8843017578125,4.8899462890625,0.52336669921875
2023-08-20 00:00:00+02:00,0.0,6,0,0,10,60,2.0546875,0.93962646484375,22.425,0.0059818825177001,302.293798828125,3742.75,300.8694702148437,376.11397094726567,14.936,2.7781738281250004,101534.35625,93835.3125,27.302314480590823,0.005913282244873,94678.059375,11.475000000000001,303.93876953125005,307.761376953125,302.260400390625,288.4178466796875,0.0,299.9678100585937,3.9127490234375,0.9594140625
2023-08-20 01:00:00+02:00,0.0,6,1,0,11,60,2.0755078125,1.50632568359375,23.325,0.0060330736474609,301.6921142578125,3742.75,300.472705078125,374.5735778808594,11.952,2.982669071853161,101561.25,93840.221875,26.98014136657715,0.0059868287524414004,94685.19375,9.025,303.09897460937503,307.7453857421875,301.710400390625,286.0655517578125,0.0,299.4897094726563,3.8155517578125,1.6426416015625
2023-08-20 02:00:00+02:00,0.0,6,2,0,12,60,1.7048974609375,1.35146484375,24.85,0.0061126181259155005,300.93649902343753,3742.75,300.1325439453125,372.99153442382817,9.964,2.578948903083801,101575.98125,93836.771875,26.67879986572266,0.0060665867517089,94683.8,5.0,302.3509765625,307.75,300.93540039062503,287.11878662109376,0.0,298.7995361328125,3.2488671875,1.3946801757812501
2023-08-20 03:00:00+02:00,0.0,6,3,0,11,60,0.8652099609375,0.53505615234375,29.2,0.006488451470642,299.2246337890625,0.0,298.8031005859375,358.4517822265625,0.0,2.35,101643.025,93874.13125,25.887957064819336,0.0064174016125487995,94725.8875,20.650000000000002,300.6412890625,299.990478515625,299.1950927734375,286.89893798828126,0.0,297.2133666992188,1.6725390624999998,0.3829443359375
2023-08-20 04:00:00+02:00,0.0,6,4,0,10,60,0.65519287109375,0.13324707031250005,30.900000000000002,0.006608280375061,298.5810791015625,0.0,298.2298583984375,357.4322143554688,0.0,2.4287780046463014,101644.8375,93865.76875,25.649806112670902,0.0065217862109375,94718.8875,36.725,300.07349609375,299.9665283203125,298.54509277343755,287.892822265625,0.0,296.4656982421875,1.089228515625,-0.20778564453124998
2023-08-20 05:00:00+02:00,0.0,6,5,0,9,60,0.08418701171874998,0.12375000000000003,32.675,0.006707371265258701,297.849951171875,0.0,297.61365966796876,356.58098144531255,0.0,2.2550939209759235,101662.21875,93873.40625,25.463152297973636,0.0065753932006835,94727.54375,18.475,299.61822265625,299.97607421875,297.8450927734375,288.66806640625,0.0,295.75966796875,0.21688476562500003,-0.23936279296874996
2023-08-20 06:00:00+02:00,0.0,6,6,0,8,60,-0.35368652343749996,0.13365478515625,34.175,0.0067229921682739,297.141455078125,0.0,297.0044799804688,355.50462036132814,0.0,1.8584808826446535,101676.61249999999,93879.665625,25.010271728515626,0.0065526667016601,94734.453125,5.0,299.22349609375,299.98740234375,297.1950927734375,288.2908813476563,0.0,295.1036010742188,-0.405146484375,-0.06693115234375002
2023-08-20 07:00:00+02:00,0.0,6,7,0,7,60,-0.23962890624999997,0.19260498046875002,35.125,0.006702309550476,296.711328125,0.0,296.584375,354.225341796875,0.0,1.6001708984491416,101698.95,93892.38125,24.509427294921878,0.0065365656311035004,94749.709375,5.0,298.90353515625,299.983056640625,296.7200927734375,288.4250244140625,0.0,294.494287109375,-0.2914086914062499,0.0958203125
2023-08-20 08:00:00+02:00,0.7400000000197906,6,8,0,6,60,0.07193359375000002,0.24467285156250002,35.300000000000004,0.0068789580410766,297.06694335937505,1502.25,296.9737060546875,353.10454101562505,1.1440000000000001,1.5041262328624727,101752.075,93935.871875,24.052189599609378,0.0065533618298339,94793.7,5.0,298.66318359375,299.9671875,296.5450927734375,289.4552001953125,0.0,295.3126831054688,0.12047607421875,0.17312744140625003
2023-08-20 09:00:00+02:00,8.160000000003492,6,9,0,5,60,-0.11339111328125001,0.14174072265624998,29.775000000000002,0.0066998075833129,299.28288574218755,3600.0,299.12626953125005,347.42192382812505,124.39500000000001,1.4121078491210939,101775.0,93976.171875,23.785655450439453,0.0065887694262695,94834.08125,5.0,298.6095947265625,299.290771484375,297.4802978515625,290.88551025390626,0.0,300.46647949218755,0.023625488281249996,0.10995849609374997
2023-08-20 10:00:00+02:00,23.389999999984862,6,10,0,4,60,0.17876953125,0.3870458984374999,27.075000000000003,0.0066966383261108,300.928466796875,7200.0,299.98808593750005,351.1478576660156,221.445,1.5799094818532469,101755.1,94006.51875,23.781716229248048,0.0066399525793457,94861.490625,5.0,299.742822265625,300.964404296875,297.473583984375,293.16468505859376,0.0,306.5342895507813,0.26668701171875,0.37602539062499996
2023-08-20 11:00:00+02:00,11.369999999995343,6,11,0,3,60,0.86576416015625,0.6661010742187501,24.225,0.0067256984277343,302.8791259765625,10800.0,301.3078857421875,355.2915283203125,318.21500000000003,1.9083959102630617,101727.975,94028.0875,23.895780078125,0.0066623826293945,94877.6375,5.0,301.248974609375,302.8442626953125,297.473583984375,293.7203857421875,0.0,312.5,1.0516357421875,0.70589111328125
2023-08-20 12:00:00+02:00,11.460000000020957,6,12,0,2,60,1.63912353515625,0.8109033203125,21.575000000000003,0.006710858187561,304.861328125,14400.0,302.9556640625,359.89780883789064,408.62,2.63031005859375,101681.2125,94026.74375,24.048390344238282,0.006635671340332,94872.4375,5.7,303.004736328125,304.8589111328125,297.473583984375,295.1199584960938,0.0,317.5706420898438,1.84778076171875,0.8915527343749999
2023-08-20 13:00:00+02:00,11.75999999998021,6,13,0,1,60,2.01315185546875,1.1424023437500002,19.25,0.0066381129507446,306.582275390625,18000.0,304.45318603515625,364.6607116699219,488.28,3.0152241170406344,101619.0,94006.2,24.120485345458984,0.0065522722631835,94846.725,5.0,304.4523681640625,306.599267578125,297.473583984375,295.90126953125,0.0,321.475,2.2359375,1.267236328125
2023-08-20 14:00:00+02:00,12.050000000017462,6,14,0,0,60,2.1474560546875,1.2492724609375,17.475,0.0064959685748291,307.97246093750005,21600.0,305.76669921875003,369.1795532226563,553.98,3.1388478457927707,101549.75,93972.7,24.10585512084961,0.0064063193676756995,94809.0125,5.0,305.7751708984375,307.95185546875,297.473583984375,296.06683349609375,0.0,324.05856933593753,2.37447265625,1.37877197265625
2023-08-20 15:00:00+02:00,11.599999999976715,6,15,0,1,60,2.23638916015625,1.35605712890625,16.075,0.0063778693725585,309.051171875,3600.0,306.7536987304688,398.06609497070315,900.48,3.0844950884580613,101482.50625,93933.95,24.06022579956055,0.0062891598840332,94767.6625,5.0,306.86760253906255,309.04990234375003,308.0054931640625,296.21433105468753,0.0,325.0999755859375,2.4738623046875,1.479033203125
2023-08-20 16:00:00+02:00,11.090000000025611,6,16,0,2,60,2.133037109375,1.51812255859375,15.2,0.0063006448880004,309.8242919921875,7200.0,307.45000000000005,399.8567138671876,879.892,2.8665234029293063,101407.31874999999,93882.6875,23.914218768310548,0.0062140578027343,94712.58125,5.0,307.6753173828125,309.80253906250005,307.97626953125,296.44312744140626,0.0,324.665771484375,2.36251708984375,1.6485107421875
2023-08-20 17:00:00+02:00,10.979999999981374,6,17,0,3,60,1.9484545898437502,1.625078125,14.675,0.0062176692620849,310.26030273437505,10800.0,307.8772094726563,400.956201171875,840.72,2.701639747619629,101329.20624999999,93821.671875,23.69136080932617,0.0061361585314941,94650.51875,5.0,308.32145996093755,310.30126953125,308.01030273437505,296.81280517578125,0.0,322.8084594726563,2.1932910156250003,1.7964697265625
2023-08-20 18:00:00+02:00,11.040000000008147,6,18,0,4,60,1.67056396484375,1.7132177734375,14.275,0.006142649230957,310.44560546875005,14400.0,308.0343017578125,401.2,784.916,2.560562294721604,101293.16875000001,93793.278125,23.477634857177733,0.0060670967236328,94620.10625,4.925,308.75986328125003,310.4533935546875,307.99558105468753,296.7533203125,0.0,319.5840087890625,1.9320458984375,1.9555224609375
2023-08-20 19:00:00+02:00,23.45000000001164,6,19,0,5,60,1.49560791015625,1.6748779296874998,14.3,0.0060892800012207,310.35117187500003,18000.0,307.9053833007813,400.6775024414063,715.376,2.536743986606598,101279.10625,93778.428125,23.316602209472656,0.0060159361584472,94604.6375,1.75,308.9878662109375,310.503173828125,308.02988281250003,295.94801025390626,0.0,315.29437255859375,1.7829541015625,1.9602587890624998
2023-08-20 20:00:00+02:00,24.539999999979045,6,20,0,6,60,1.1888037109375,1.2083544921875,15.05,0.0062220588131713,309.809326171875,21600.0,307.42542724609376,399.543798828125,636.108,2.125,101280.6375,93768.69375,23.22022916870117,0.0059661196166992,94596.28125,0.0,308.92551269531253,310.503173828125,308.02568359375005,295.1395141601563,0.0,310.32500000000005,1.5276513671875,1.4789697265625001
2023-08-20 21:00:00+02:00,3.5500000000174623,6,21,0,7,60,0.8419946289062501,0.97531982421875,18.25,0.0062239310379028,306.58740234375,3600.0,304.401708984375,387.4663940429688,57.085,2.0689714312553407,101374.075,93814.88125,23.39165424194336,0.0059365949182128,94642.515625,0.675,308.79611328125,309.42568359375,306.6006713867188,293.5453125,0.0,304.00701904296875,1.221845703125,1.23800048828125
2023-08-20 22:00:00+02:00,0.0,6,22,0,8,60,0.42383056640625,0.8830859375,19.6,0.006152904810791,305.20313720703126,3645.35,303.1916748046875,383.806689453125,28.555,1.690911674499512,101477.2,93875.484375,23.50315442504883,0.0058769586767578,94705.4625,0.55,308.37974609375,309.42568359375,305.21947021484374,292.8116088867188,0.0,302.33118896484376,0.7791748046875,1.1526708984375
2023-08-20 23:00:00+02:00,0.0,6,23,0,9,60,0.37151367187500006,0.77712890625,20.475,0.0061596599151611,304.448486328125,3645.25,302.544384765625,381.91337890625005,19.03,1.1073663704097272,101538.225,93905.371875,23.59970321044922,0.0058241946472167,94737.134375,4.25,307.9312109375,309.4318359375,304.4458862304688,291.475732421875,0.0,301.49951171875,0.5770703125000001,1.0348291015625
2023-08-21 00:00:00+02:00,0.0,0,0,1,10,61,0.8159912109375,0.59949951171875,20.575,0.0060280046350097,303.9790283203125,3645.25,302.1878173828125,380.53061523437503,14.276,1.1503444090485573,101580.275,93919.371875,23.64358901367188,0.0057599236437988,94752.98125,5.075,307.46391601562505,309.4314208984375,303.95402832031255,289.84912109375,0.0,300.84453125,0.9927807617187501,0.9139892578125001
2023-08-21 01:00:00+02:00,0.0,0,1,1,11,61,0.3611108398437499,1.0350073242187499,19.85,0.0057655367807006,303.72532958984374,3645.25,301.90776367187505,379.1099487304688,11.42,2.5063274532556536,101629.925,93935.584375,23.950403338623047,0.0056319062243652,94772.79375,5.05,306.2650390625,309.4209716796875,303.40032958984375,287.922802734375,0.0,300.92890625,0.5664404296875,1.5676538085937501
2023-08-21 02:00:00+02:00,0.0,0,2,1,12,61,-2.67902587890625,2.7043798828125003,28.925,0.007479053075256301,302.2364135742188,3645.25,301.068994140625,376.93352050781255,9.516,5.4,101701.3375,93969.840625,25.721537689208986,0.0078513133642578,94814.428125,5.0,303.26255859375,309.4209716796875,301.81141357421876,285.543896484375,0.0,300.0298828125,-3.92810302734375,4.60538330078125
2023-08-21 03:00:00+02:00,0.0,0,3,1,11,61,-2.15373779296875,2.2007177734375,34.125,0.008034483677368101,300.6040405273438,0.0,300.01303710937503,359.827587890625,0.0,3.8642753437161446,101740.15625,93986.134375,25.62186929321289,0.0085590655871582,94835.084375,5.075,301.74509765625,302.791943359375,300.50404052734376,286.025048828125,0.0,298.57501220703125,-3.2399462890625,4.3007275390625
2023-08-21 04:00:00+02:00,0.0,0,4,1,10,61,-2.0883154296875,1.5108203125,45.55,0.0102309612461853,299.456298828125,0.0,299.2331176757813,360.8268127441407,0.0,3.4322838678956034,101739.025,93970.2375,26.40939919433594,0.0103716203210449,94822.59375,10.100000000000001,300.4165234375,302.791943359375,299.456298828125,286.0,0.0,298.05,-3.0732348632812503,3.3010302734375
2023-08-21 05:00:00+02:00,0.0,0,5,1,9,61,-2.43239501953125,0.6062255859375,47.875,0.0106181835173034,299.13153076171875,0.0,299.02618408203125,361.80258789062503,0.0,2.9194347858428955,101751.5375,93969.421875,26.794010369873046,0.010581203797988801,94822.225,44.0,299.8841796875,302.791943359375,299.1065307617188,287.0986572265625,0.0,297.71054687500003,-3.41323486328125,1.8001562500000001
2023-08-21 06:00:00+02:00,0.0,0,6,1,8,61,-2.05277099609375,-0.4246484375,47.525000000000006,0.0102295333964538,298.7255126953125,0.0,298.62448730468753,362.4039672851562,0.0,2.2886615991592407,101776.7625,93981.95625,26.78094719238281,0.0101772535095214,94835.975,29.075000000000003,299.57189453125,302.791943359375,298.73100585937505,288.1977294921875,0.0,297.113671875,-2.8765283203125,0.21137695312499993
2023-08-21 07:00:00+02:00,0.0,0,7,1,7,61,-1.6448095703125,-1.35854736328125,45.575,0.0097004029760742,298.5403686523438,0.0,298.375,362.5512939453125,0.0,2.275021362304688,101812.40625,94006.940625,27.21530703735352,0.0096587471496582,94861.15,5.0,299.40318359375004,302.791943359375,298.4394165039063,288.78779296875,0.0,296.738671875,-2.14085205078125,-1.2246557617187501
2023-08-21 08:00:00+02:00,0.7200000000011642,0,8,1,6,61,-2.26982421875,-1.47802490234375,42.6,0.0091997249681091,298.7500244140625,1451.0,298.5691650390625,362.5762939453125,1.028,2.8700561568140985,101860.3125,94046.41875000001,27.608090618896487,0.009138791037597599,94901.89375,5.0,299.3090576171875,302.791943359375,298.32550048828125,289.99273681640625,0.0,297.391015625,-2.93331298828125,-1.691875
2023-08-21 09:00:00+02:00,8.179999999993015,0,9,1,5,61,-2.61300537109375,-0.82758544921875,36.95,0.008747136967010499,300.220849609375,3600.0,299.8903076171875,364.82500000000005,119.865,3.5433959975838665,101837.06875,94054.66875,27.74011451416016,0.008666467998046799,94909.440625,5.0,299.3486572265625,300.24017333984375,298.86207275390626,291.5080078125,0.0,301.6344848632813,-3.3851684570312504,-0.9249707031250001
2023-08-21 10:00:00+02:00,36.85999999998603,0,10,1,4,61,-2.69142822265625,-0.17033935546875,32.35,0.0085107199491882,302.0061279296875,7200.0,301.029638671875,368.456689453125,215.665,3.200244008004666,101783.54375,94060.846875,27.765454583740237,0.0084704117077636,94911.309375,5.4,300.6,301.9692626953125,298.85612792968755,292.01373291015625,0.0,307.34150390625,-3.102255859375,-0.14392822265625
2023-08-21 11:00:00+02:00,76.76000000000931,0,11,1,3,61,-2.7591259765625002,0.15814697265625,28.3,0.0083129534353637,303.8803344726563,10800.0,302.477490234375,372.4589477539063,311.48,3.091402751207352,101738.075,94067.74375,27.813839282226564,0.008259981997070301,94913.8375,6.8,302.15,303.8749633789063,298.8803344726563,291.4300048828125,0.0,312.9670288085938,-3.0736767578125,0.22371826171875
2023-08-21 12:00:00+02:00,108.92999999999302,0,12,1,2,61,-2.566123046875,0.63187255859375,24.675,0.0080751461236572,305.7362548828125,14400.0,304.05048828125,376.86052246093755,401.17,3.025920390337706,101690.19375,94067.228125,28.049765136718754,0.0080144486547851,94910.54375,5.45,303.82443847656253,305.7289672851563,298.8362548828125,291.5400756835937,0.0,318.3,-2.8316259765625,0.7539306640625
2023-08-21 13:00:00+02:00,121.41000000000348,0,13,1,1,61,-2.21185302734375,0.90091552734375,21.775,0.0078973540625,307.54868164062503,18000.0,305.7296020507813,381.47368164062505,480.264,2.8861954227089885,101604.4625,94025.8875,28.090487805175783,0.007826967991943299,94864.071875,5.0,305.46762695312503,307.5891357421875,298.898681640625,291.854638671875,0.0,322.66431884765626,-2.4523461914062503,1.08593994140625
2023-08-21 14:00:00+02:00,92.66000000000348,0,14,1,0,61,-1.6969165039062502,1.19208984375,19.200000000000003,0.0076649459883117,309.19218750000005,21600.0,307.30913085937505,386.1177551269532,545.54,2.842761231958866,101515.7125,93975.925,28.066981072998047,0.0075863254010009006,94808.871875,5.0,306.988916015625,309.1641357421875,298.8421875,292.537451171875,0.0,325.82500000000005,-1.894267578125,1.445048828125
2023-08-21 15:00:00+02:00,119.04999999998836,0,15,1,1,61,-1.2030078124999999,1.2057373046875,16.975,0.007303095984497,310.444091796875,3600.0,308.4046142578125,416.2875854492188,889.8050000000001,2.778390246629715,101409.84999999999,93901.528125,27.7391671875,0.0072232224481201,94730.25,5.0,308.23605957031253,310.4440673828125,309.248681640625,291.79997558593755,0.0,327.35,-1.360986328125,1.479365234375
2023-08-21 16:00:00+02:00,113.95000000001164,0,16,1,2,61,-0.93150634765625,1.19670654296875,15.4,0.00693462789505,311.34746093750005,7200.0,309.16644287109375,418.0791381835938,869.5500000000001,2.818595916032791,101312.80625,93825.778125,27.256211248779298,0.006858479265747,94651.6375,5.0,309.16103515625,311.34454345703125,309.248681640625,289.77900390625,0.0,327.1188598632813,-1.0706298828125,1.4797851562500002
2023-08-21 17:00:00+02:00,60.52999999999884,0,17,1,3,61,-0.61044677734375,1.06719970703125,14.35,0.0066697046195983,311.9102661132813,10800.0,309.6016845703125,418.7041381835938,830.8000000000001,2.760760498046875,101230.70625,93759.85625,26.87364378967285,0.0065989176538085,94583.20625,5.0,309.88767089843753,311.90406494140626,309.248681640625,287.958984375,0.0,325.4878662109375,-0.72551025390625,1.3420703125
2023-08-21 18:00:00+02:00,70.57000000000698,0,18,1,4,61,-0.37771728515624997,0.985888671875,13.95,0.0065376783432006,312.0678955078125,14400.0,309.6932861328125,418.5291381835938,775.416,2.7005081176757812,101177.6375,93713.50625,26.73095787353516,0.0064734812127685,94535.925,5.0,310.32272949218753,312.0540649414063,309.24289550781253,288.25146484375,0.0,321.89873046875005,-0.46364257812500004,1.24078857421875
2023-08-21 19:00:00+02:00,55.38000000000466,0,19,1,5,61,-0.12686035156250003,1.0122998046875,13.95,0.0064926899497985,311.98710937500005,18000.0,309.5804321289063,417.57503967285163,706.26,2.660391899943352,101154.825,93690.51875,26.77571339416504,0.0064270526043701,94511.859375,5.0,310.5307861328125,312.0540649414063,309.24455566406255,288.9306884765625,0.0,317.27280273437503,-0.189267578125,1.2498022460937501
2023-08-21 20:00:00+02:00,22.85999999998603,0,20,1,6,61,-0.12593261718749998,1.2810888671875,14.6,0.0066239212992858,311.42950439453125,21600.0,309.1296630859375,416.1291381835938,627.4200000000001,2.7865513063967233,101144.8125,93669.28125,26.75246905822754,0.0064194405517578,94490.240625,10.025,310.57275390625,312.0540649414063,309.2420166015625,288.72890625,0.0,311.96923828125,-0.19923583984374998,1.6507763671875002
2023-08-21 21:00:00+02:00,3.839999999996508,0,21,1,7,61,-0.57554443359375,1.59488037109375,17.150000000000002,0.0066198915219116,308.63203125,3577.65,306.44931640625,400.97499694824216,53.045,3.282293701171875,101223.0,93690.1625,26.914744650268556,0.0064856233758544,94513.3375,17.45,310.062646484375,311.1295043945313,308.6066040039063,288.252197265625,0.0,306.12501220703126,-1.01509765625,2.64781494140625
2023-08-21 22:00:00+02:00,0.0,0,22,1,8,61,-1.7467504882812501,2.4421313476562503,18.325,0.0065684638636779,307.21042480468753,3577.65,305.068115234375,396.025,26.525,6.1585205078125,101328.74375,93741.00625,26.7089133972168,0.0064573529321289,94570.1,8.425,308.4876708984375,311.1216186523438,307.168310546875,288.3426147460938,0.0,304.90126953125,-2.832685546875,4.248974609375
2023-08-21 23:00:00+02:00,0.0,0,23,1,9,61,-3.5342578125000004,3.9690258789062502,18.65,0.0062657316255188,306.19677734375,3577.75,304.08041992187503,392.6999938964844,17.68,9.49110717922449,101426.95625,93798.990625,26.26019827575684,0.006191793750000001,94633.484375,41.25,306.77255859375003,311.1216186523438,306.204248046875,288.877197265625,0.0,304.22626953125,-5.1572290039062505,6.26463623046875
2023-08-22 00:00:00+02:00,0.0,1,0,1,10,62,-4.883208007812501,4.901667480468751,21.075,0.0065402304501342,304.8297119140625,3577.75,302.91749267578126,389.5249938964844,13.26,12.652883736789228,101521.5875,93856.125,26.25421685791016,0.006543440974121,94695.10625,70.625,304.84702148437503,311.1320434570313,304.82177734375,287.6323974609375,0.0,303.3262573242188,-6.88331298828125,7.3483154296875
2023-08-22 01:00:00+02:00,0.0,1,1,1,11,62,-5.06365234375,4.3683251953125,25.425,0.0073113821018981,303.55209960937503,3577.75,301.9639404296875,386.6157196044922,10.608,12.009079042077065,101562.94375,93867.171875,26.941418661499025,0.0073176843353271,94709.590625,40.475,303.461181640625,311.12415771484376,303.57177734375,286.925,0.0,302.365966796875,-7.029462890625,6.6175341796875005
2023-08-22 02:00:00+02:00,0.0,1,2,1,12,62,-4.10741455078125,3.2826464843750003,28.4,0.007659702220153801,302.430078125,3577.75,301.17460937500005,384.19769287109375,8.84,9.625453186035156,101583.4625,93862.159375,27.483448181152344,0.0076281304644775,94708.378125,5.35,302.3944580078125,311.1083129882813,302.42177734375,286.18128662109376,0.0,301.30380859375003,-5.778916015625,5.194443359375
2023-08-22 03:00:00+02:00,0.0,1,3,1,11,62,-2.62994140625,1.8725439453125,29.375,0.0073292683892822,301.11109619140626,0.0,300.3046875,368.709765625,0.0,6.217234808206559,101603.36875,93865.659375,27.414991348266604,0.0072662099084472,94713.4875,5.0,301.5876708984375,302.2684326171875,301.09559326171876,288.28288574218755,0.0,299.8306884765625,-3.91416015625,3.47400634765625
2023-08-22 04:00:00+02:00,0.0,1,4,1,10,62,-1.54966064453125,-0.6071142578125,31.200000000000003,0.0075509956530761,300.63449707031253,0.0,300.20421142578124,367.8486846923829,0.0,3.192620849609375,101627.89375,93875.2625,27.63545474853516,0.0074912195092772995,94724.175,4.975,301.13713378906255,302.23394775390625,300.29559326171875,287.6463256835938,0.0,299.2591796875,-2.391513671875,0.2532373046875
2023-08-22 05:00:00+02:00,0.0,1,5,1,9,62,-2.09918212890625,-1.98655029296875,32.575,0.0077178359327697,300.2833740234375,0.0,299.869287109375,366.74741210937503,0.0,3.163134765625,101665.81875,93898.209375,27.766360855102544,0.0076791432824707,94748.325,6.075,300.797802734375,302.23394775390625,299.8705932617188,287.52377929687503,0.0,298.6433349609375,-2.8403076171875,-2.0357177734375
2023-08-22 06:00:00+02:00,0.0,1,6,1,8,62,-2.79623291015625,-1.689287109375,33.775,0.007796283182067799,299.82500000000005,0.0,299.4736572265625,365.7395751953125,0.0,3.6824707031250004,101679.17499999999,93900.475,27.277979766845704,0.0077771807879638,94752.5875,11.05,300.3660888671875,302.27500000000003,299.59559326171876,289.0564819335938,0.0,298.2353149414063,-3.8508447265625003,-1.99242431640625
2023-08-22 07:00:00+02:00,0.0,1,7,1,7,62,-3.21772216796875,-0.881533203125,35.225,0.0078517887495422,299.25238037109375,0.0,298.9724487304688,364.74501953125,0.0,3.9672987312078476,101686.375,93897.00625,26.79373694152832,0.0078521556866455,94750.05,7.475,299.9199951171875,302.26328125000003,299.2705932617188,290.65,0.0,297.732958984375,-4.57635498046875,-0.9513159179687499
2023-08-22 08:00:00+02:00,0.7400000000197906,1,8,1,6,62,-2.98755859375,-0.3111572265625,35.95,0.0079109747441101,299.06826171875,1372.25,298.771484375,363.6749969482422,0.948,3.612075218558312,101724.53125,93924.2,26.533731744384767,0.007869275223388601,94778.884375,5.0,299.51494140625,302.22360839843753,298.92059326171875,291.9965454101563,0.0,297.8999877929688,-4.41849365234375,-0.08908203124999999
2023-08-22 09:00:00+02:00,8.659999999974389,1,9,1,5,62,-2.8343115234375,-0.12827392578125,32.625,0.0078379236808776,300.4757934570313,3600.0,299.9346923828125,359.33430786132817,118.22,4.86932373046875,101727.33124999999,93959.3,26.229162649536132,0.00773433862854,94813.26875,5.0,299.600537109375,300.4883666992188,299.16905517578124,292.425,0.0,301.90001220703124,-3.9579345703125,0.018681640624999996
2023-08-22 10:00:00+02:00,36.74000000001979,1,10,1,4,62,-3.38129638671875,0.18967529296875002,27.225,0.0074156355210876004,302.52626953125,7200.0,301.1690185546875,362.69769287109375,214.57,4.400661504268647,101693.64374999999,93985.34375,25.732454962158204,0.0073269380511474,94835.475,9.850000000000001,301.1104248046875,302.5670654296875,299.16905517578124,292.8423217773437,0.0,307.425,-4.020087890625,0.28093017578125
2023-08-22 11:00:00+02:00,76.39999999999418,1,11,1,3,62,-3.43757080078125,0.54540283203125,22.325000000000003,0.006850602598114,304.6325927734375,10800.0,302.7863525390625,366.3110961914063,311.065,4.208134680986404,101642.4,93988.5375,25.33497437438965,0.00674823303833,94833.84375,5.0,302.800732421875,304.6670654296875,299.1262573242187,292.36088867187505,0.0,312.95126953125003,-3.91873779296875,0.652998046875
2023-08-22 12:00:00+02:00,108.89000000001396,1,12,1,2,62,-3.25143798828125,0.94805419921875,18.35,0.0062911938534545,306.55344238281253,14400.0,304.3804931640625,370.2239990234375,401.456,4.047307336330414,101567.54999999999,93963.415625,25.15238088684082,0.0061860622698974,94804.9375,5.0,304.545166015625,306.56328125000005,299.1262573242187,291.11419677734375,0.0,317.984765625,-3.68650390625,1.10815185546875
2023-08-22 13:00:00+02:00,122.56999999997788,1,13,1,1,62,-3.1357739257812502,1.214833984375,15.35,0.0058345913937377,308.36833496093755,18000.0,305.9487182617188,374.25099792480466,481.212,4.246660931408406,101474.3125,93914.29375,25.001042480468755,0.0057333961224365,94749.809375,3.85,306.1106201171875,308.3364501953125,299.1262573242187,290.38937988281253,0.0,322.02556152343755,-3.56407470703125,1.41938720703125
2023-08-22 14:00:00+02:00,124.14999999999418,1,14,1,0,62,-3.172216796875,1.54705322265625,13.475,0.0055940893435668,309.9251708984375,21600.0,307.37578125000005,378.18710632324223,547.008,4.769717514514924,101366.6875,93844.20625,24.63555374145508,0.005498894003295824,94676.06875,5.0,307.53232421875003,309.91142578125005,299.1262573242187,289.7339599609375,0.0,324.66875000000005,-3.6343212890625,1.8001025390625
2023-08-22 15:00:00+02:00,121.02000000001864,1,15,1,1,62,-3.0851171875,2.0075927734375,12.424999999999999,0.0055467004391479,311.145654296875,3600.0,308.44068603515626,403.23740234375,894.285,5.104147338867188,101263.83125,93768.5125,24.33324818725586,0.0054574377783203,94596.6,5.0,308.6878662109375,311.12778320312503,309.99516601562505,289.64898681640625,0.0,325.8,-3.5421484375000003,2.298125
2023-08-22 16:00:00+02:00,117.26000000000931,1,16,1,2,62,-2.94972900390625,2.69291748046875,12.2,0.0056875887481689005,311.88571777343753,7200.0,309.20114746093753,404.8905029296875,873.6700000000001,5.091363821923733,101164.15625,93691.0875,24.310500149536132,0.0055986035858154,94515.2375,4.9,309.475,311.897705078125,309.99516601562505,290.044287109375,0.0,325.17670898437507,-3.4178149414062498,3.051494140625
2023-08-22 17:00:00+02:00,108.98999999999069,1,17,1,3,62,-2.8354541015625,3.50205810546875,12.525,0.0059215351428222,312.20947265625,10800.0,309.6231323242188,406.00000000000006,834.164,5.051030930504203,101087.35,93626.9375,24.704326516723636,0.005830431352539,94450.046875,4.925000000000001,309.9749755859375,312.26044921875,309.99359130859375,290.3947509765625,0.0,322.966552734375,-3.29706787109375,3.95314208984375
